No.,Time,Source,Destination,Info,Protocol,Length
174,1679479442.159981,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 A / Raw,Ethernet,1494
175,1679479442.160078,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
176,1679479442.159985,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 A / Raw,Ethernet,1494
177,1679479442.159990,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,958
178,1679479442.160151,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
179,1679479442.160374,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
180,1679479442.162238,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
181,1679479442.162664,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
182,1679479442.162341,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
183,1679479442.162807,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
184,1679479442.162915,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
185,1679479442.166020,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
186,1679479442.166618,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
187,1679479442.166874,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
188,1679479442.167067,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
189,1679479442.167081,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
190,1679479442.167226,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
191,1679479442.167474,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
192,1679479442.167500,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
193,1679479442.167612,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
194,1679479442.167813,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
195,1679479442.168025,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
196,1679479442.168126,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
197,1679479442.168244,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
198,1679479442.168648,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
199,1679479442.168936,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
200,1679479442.169062,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
201,1679479442.169225,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
202,1679479442.169304,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
203,1679479442.169531,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
204,1679479442.171012,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
205,1679479442.171466,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
206,1679479442.189604,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
207,1679479442.189884,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,364
208,1679479442.189964,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
209,1679479443.114352,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http PA / Raw,Ethernet,493
210,1679479443.114702,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 A,Ethernet,54
211,1679479443.232866,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
212,1679479443.233264,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
213,1679479443.233341,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
214,1679479443.233405,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
215,1679479443.233350,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
216,1679479443.233463,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
217,1679479443.237446,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 A / Raw,Ethernet,1494
218,1679479443.238144,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
219,1679479443.237661,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1226
220,1679479443.238431,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
221,1679479443.237698,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
222,1679479443.238513,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
223,1679479443.237718,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
224,1679479443.238603,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
225,1679479443.238968,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 A / Raw,Ethernet,1494
226,1679479443.239129,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
227,1679479443.238996,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 A / Raw,Ethernet,1494
228,1679479443.239190,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
229,1679479443.239002,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 A / Raw,Ethernet,1494
230,1679479443.239239,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
231,1679479443.239007,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 A / Raw,Ethernet,1494
232,1679479443.239287,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
233,1679479443.239029,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,824
234,1679479443.239326,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
235,1679479443.241986,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
236,1679479443.242253,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
237,1679479443.242058,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
238,1679479443.242373,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
239,1679479443.242063,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
240,1679479443.242444,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
241,1679479443.242745,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
242,1679479443.242831,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
243,1679479443.242758,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
244,1679479443.242762,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
245,1679479443.242989,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
246,1679479443.243416,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
247,1679479443.244393,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
248,1679479443.244514,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
249,1679479443.246791,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
250,1679479443.246871,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
251,1679479443.247515,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
252,1679479443.247637,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
253,1679479443.247655,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
254,1679479443.248117,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
255,1679479443.249280,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 A / Raw,Ethernet,1494
256,1679479443.249351,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1226
257,1679479443.249615,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
258,1679479443.249358,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 A / Raw,Ethernet,1494
259,1679479443.249365,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 A / Raw,Ethernet,1494
260,1679479443.249831,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
261,1679479443.249371,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 A / Raw,Ethernet,1494
262,1679479443.249376,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,958
263,1679479443.249987,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
264,1679479443.250304,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
265,1679479443.251073,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
266,1679479443.251267,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
267,1679479443.265421,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
268,1679479443.266121,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
269,1679479443.266351,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
270,1679479443.269144,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
271,1679479443.269559,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
272,1679479443.269706,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
273,1679479443.274048,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 A / Raw,Ethernet,1494
274,1679479443.274100,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 A / Raw,Ethernet,1494
275,1679479443.274585,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
276,1679479443.274106,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1092
277,1679479443.274930,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
278,1679479443.275087,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
279,1679479443.275279,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 A / Raw,Ethernet,1494
280,1679479443.275460,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
281,1679479443.275299,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 A / Raw,Ethernet,1494
282,1679479443.275306,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 A / Raw,Ethernet,1494
283,1679479443.275738,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
284,1679479443.275312,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,958
285,1679479443.276036,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 A / Raw,Ethernet,1494
286,1679479443.276077,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
287,1679479443.276048,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1226
288,1679479443.277072,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
289,1679479443.279147,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
290,1679479443.280053,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
291,1679479443.280360,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
292,1679479443.280684,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
293,1679479443.280865,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
294,1679479443.284811,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
295,1679479443.286766,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
296,1679479443.286879,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
297,1679479443.287118,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 A / Raw,Ethernet,1494
298,1679479443.287134,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 A / Raw,Ethernet,1494
299,1679479443.287239,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
300,1679479443.287139,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,96
301,1679479443.289266,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
302,1679479443.477262,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http PA / Raw,Ethernet,493
303,1679479443.477813,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 A,Ethernet,54
304,1679479443.598205,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
305,1679479443.598583,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
306,1679479443.599291,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
307,1679479443.599494,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
308,1679479443.599349,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
309,1679479443.599624,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
310,1679479443.599354,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
311,1679479443.599832,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
312,1679479443.599359,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
313,1679479443.600007,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
314,1679479443.600544,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 A / Raw,Ethernet,1494
315,1679479443.600815,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
316,1679479443.600624,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1226
317,1679479443.600943,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
318,1679479443.603087,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
319,1679479443.603459,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
320,1679479443.603155,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
321,1679479443.603605,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
322,1679479443.605387,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
323,1679479443.605966,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
324,1679479443.605461,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
325,1679479443.606136,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
326,1679479443.606227,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
327,1679479443.606332,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
328,1679479443.606251,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 PA / Raw,Ethernet,1360
329,1679479443.606582,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55679 > 142.251.10.101:http A,Ethernet,54
330,1679479443.606725,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55679 A / Raw,Ethernet,1494
